tweet_id,text,label,label_str,topic,split
1392313904370356224,@Killer22Atish @Profdilipmandal @moonstar4u Jaisi Soch Waisi Vaani. These are the real problem creators of our society. Intellectual baat Nahi Kar sakte toh chalo body shame Karke Kuch c*utiyo k likes le leta hu,1,HOF,casteism,train
1391724970934296580,@Profdilipmandal @moonstar4u Aise toh bengalis ko bangali bola jata hai. which is a caste. So arrest karwa De sc/st me?! Just bcoz ppl dont knw it. https://t.co/dBC3oJyVhD,0,NONE,casteism,train
1391730442823376899,"@Asmita07855907 Exactly now she apologizedand realized that she did mistake even though these people just can't get over this

 Seems like people are spending their lockdown in this stuffs.",0,NONE,casteism,train
1391840809918472197,@Asmita07855907 @Profdilipmandal @moonstar4u Bhai gadho ka koi ilaaz nhi hai 😂,1,HOF,casteism,train
1394859837624750084,@Asmita07855907 @Profdilipmandal @moonstar4u Well said,0,NONE,casteism,train
1391749152871096322,"@Profdilipmandal @moonstar4u Mana uski galti thi, Maafi maang li na usne. Galti insan se he hoti hai  Aur wo bol rhi ki sbki respect krti hai. Is ko itna kya hype krna. Sbko apna dil bda krna hoga",0,NONE,casteism,train
1391813749317636097,@HashtagAbhijeet @Profdilipmandal @moonstar4u Haa na ussne sorry bhi bola Modi ne sorry nai bola 😂,1,HOF,casteism,train
1391752342840569856,"@Profdilipmandal @Siddharth0895 @moonstar4u शांत हो जाओ मंडल साब.... ""भंगी"" शब्द  कोई गाली है क्या?? ये शब्द किसने बनाया ये जाति किसने बनाई? सुधारना है तो उनकी दशा सुधारने का प्रयास करें दूसरों को जेल भेजने से उनकी दशा और कार्य सुधरे तो आपका स्वागत है 🙏",0,NONE,casteism,train
1391760104416890882,@ScholarBHU @Profdilipmandal @Siddharth0895 @moonstar4u Baat Yaha Intention ki Hain Unhone Bhangi Shabdh Ka Istemaal Ganda Dikhane K Liye Kiya hain,0,NONE,casteism,train
1391753131302604801,"@Profdilipmandal @moonstar4u ये भंगी की तरह नहीं दिखना चाहती लेकिन जातिवादियों की तरह दिखना चाहती है...

इस जातिवादी लड़की पर कड़ी से कड़ी कानूनी कार्यवाही होनी चाहिए....

इसे भंगी नहीं दिखना लेकिन जातिवादी दिखना है 😡

#ArrestMunmunDutta
#ArrestMunmunDutta
#ArrestMunmunDutta

@moonstar4u
@dcp_southwest",1,HOF,casteism,train
1391771416383553538,"@Profdilipmandal @moonstar4u Dilip, the hatred is uncalled for. Have you considered she may have genuinely not known the meaning of the word?

I for one did not not till Salman Khan courted controversy for using it. Ill-informed yes, intentionally hurtful, maybe not. No?",0,NONE,casteism,train
1391838228030713857,@NoyonSENSE @Profdilipmandal @moonstar4u not knowing a law is not an excuse,1,HOF,casteism,train
1391772636825325572,@Profdilipmandal @moonstar4u इस आदमी के गुर्दे हमेशा छिले रहते है,1,HOF,casteism,train
1391779322944397316,@Profdilipmandal @moonstar4u She apologized what else do you want?,0,NONE,casteism,train
1391783102679175172,@Profdilipmandal @moonstar4u आपकी भाषा और सोच कहीं ज्यादा गंदी है।,1,HOF,casteism,train
1391784607117422597,@Profdilipmandal @moonstar4u जब बंगाल में एससी को मारा जा रहा है उस पर कुछ नहीं बोल रहे बंगाल में रेप किए जा रहे हैं लोगों को रोड पर डाल कर पीटा जा रहा है उस पर अब तक कुछ  नहीं किया क्योंकि वहां सेकुलरिज्म चल रहा है वहां के लिए अब तक तुम्हारे मुंह में दही जमा हुआ था #ISupportMunmunDutta https://t.co/nzxkp0cGA4,1,HOF,casteism,train
1391785784924016640,"@Profdilipmandal @moonstar4u भंगी शब्द भंग से बना है जिसका तातपर्य यहाँ पर श्रृंगार भंग से है। जिसका श्रृंगार भंग हुआ है वह भंगी है।
इसका जाती से कोई मतलब नहीं। 
और अपने राजनीति के लिए जातिवाद का जहर फैलाना और आम लोगो को गुमराह करना बंद करो
@mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp",1,HOF,casteism,train
1391810837585686531,@NTGLAWFIRM @Profdilipmandal @moonstar4u @mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp अपने नाम में इसे ही लगालो,0,NONE,casteism,train
1391811543138930688,"@NTGLAWFIRM @Profdilipmandal @moonstar4u @mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp ब्राह्मण शब्द बना है ""ब्रह्म +अणु"" 
   पृथ्वी पर उपस्थित सभी जीव ब्रह्म के अंश है तो तुम कोई स्पेशल ऊंची जाति के नही हो ।",0,NONE,casteism,train
1391936265654734851,@NTGLAWFIRM @Profdilipmandal @moonstar4u @mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp अभय कांत भंगी कैसें हो ?,1,HOF,casteism,train
1391959795943448584,@NTGLAWFIRM @Profdilipmandal @moonstar4u @mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp अंड भक्त अपने घटिया तर्क के साथ,1,HOF,casteism,train
1391807732102033408,"@NTGLAWFIRM @Profdilipmandal @moonstar4u @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp सहमत भैया, फिर भी जिसे जातिवाद नजर आता हो, तो उन्हें उनके नील बाबा की सौगंध है, कि मनुवादी, ब्राह्मणवादी ए के मिश्रा जी के द्वारा बनाई गई दवाई से कोसों दूर रहें। मर जायें पर एक ब्राह्मण के द्वारा बनाई दवाईयों का सेवन बिल्कुल न करें।

#ISupportMunmunDutta
#isupportmunmundutta https://t.co/B9Hxn83OWR",1,HOF,casteism,train
1392006407373824002,@NTGLAWFIRM @Profdilipmandal @moonstar4u @mhadevkidiwani @ankittiwari900 @DrBhagwatiPras3 @doctorrichabjp Kyada gyan mat pelo ye sab tumhare us harami kutte MANU ne failaya hai. Nahi toh jati wad is charam pe nahi hota,1,HOF,casteism,train
1391805983400230914,@Profdilipmandal @moonstar4u Chup harpic gang,1,HOF,casteism,train
1391806179421016065,@Profdilipmandal @moonstar4u Bulau क्या जेठा लाल को 😂😂,0,NONE,casteism,train
1391718585068756995,"@Profdilipmandal @moonstar4u Bhole Ke bhakt hai Bhangi 

Tujhe Kya Problem Hai Bandal
Reservation diya hai na 

Chup reh🤡",1,HOF,casteism,train
1391868377304498176,@Parshuram_bhgt @Profdilipmandal @moonstar4u तू किसका भक्त है?,0,NONE,casteism,train
1391734517522526210,"@Profdilipmandal @moonstar4u .@police_kaithal  कृपया @moonstar4u पर Sc St Act  के तहत #FIR दर्ज की जाए।
इन्होंने असंवैधानिक शब्दों का प्रयोग कर वाल्मीकि समाज को गाली दी है।

@cmohry @DGPHaryana @police_haryana @igkarnal @lokender_IPS 
कृपया इस मामले में संज्ञान लें और कड़ी कार्यवाही अमल में लाई जाऐ।",0,NONE,casteism,train
1391799397663444992,@SukhdevDhand @Profdilipmandal @moonstar4u @police_kaithal @cmohry @DGPHaryana @police_haryana @igkarnal @lokender_IPS आप अपने एरिया के पोलिस अधिकारी के पास केस दर्ज करे,0,NONE,casteism,train
1391738096203358222,"@Profdilipmandal @moonstar4u She said sorry, She doesn't know the meaning of that word.
You used some Sexist and Racist words on her
And you know the meaning of those words.
Shame.",0,NONE,casteism,train
1391793853112352783,@Kishannn2 @Profdilipmandal @moonstar4u care to explain what racist and sexist words he used??,0,NONE,casteism,train
1391773887415799808,@Profdilipmandal @moonstar4u Have some shame ass*ole you are body shaming her just because she some something unknowingly?? थू,1,HOF,casteism,train
1391773952817602567,@Profdilipmandal @moonstar4u *said,1,HOF,casteism,train
1391777852282970115,@Profdilipmandal @moonstar4u Oh chup gadhe,1,HOF,casteism,train
1391778682780340224,"@Profdilipmandal @moonstar4u तेरे चाचा सलमान खान ने भी यही बोला था, 
तब तो तू कुछ नही बोला???
डर गया था क्या के कहीं तेरे पंचर छाप फैन नाराज न हो जाए 😂😂😂😂😂",1,HOF,casteism,train
1394858869575225344,"@Profdilipmandal @moonstar4u Har chiz may inhay cast cast cast kartay rehna hai aur jis din kisi nay inki cast ki naan leli to to bhai shab dramay pay utar aatay hai...
Case to jarror hoga lekin in Berojgaar Time Pass Trolles pay jo ek larki ko abuse aur rape threaten kar rhay hai..
#IstandwithMunmundutta",0,NONE,casteism,train
1394859571521351681,"@Profdilipmandal @moonstar4u Casteism kabhi nahi hat paayega jab tak society may is @Profdilipmandal jaise sapole pal rhay hai... Kisi chiz ko khatm ek side say nahi dono side say karna parta hai lekin itni budhhi in 35% walo ko kha ""Gwaar Kay Gwaar reh gye""",1,HOF,casteism,train
1394926474356920324,"@GauravS76427536 @Profdilipmandal @moonstar4u Inke jaise gadhe iss desh mai hai na toh desh kuch bhala nahi hone waala, @Profdilipmandal jaise harami rahenge iss desh and society mai hai toh desh ko barbaad karenge he karenge.",1,HOF,casteism,train
1391768392319725577,@Profdilipmandal @moonstar4u @NCWIndia pls take note of this man's disgusting cheap misogyny,1,HOF,casteism,train
1391982460875907077,"@Profdilipmandal @moonstar4u I just visited your profile and the amount of ""HINDU HATE"" you have vomited on ur Twitter shows what kind of mindset u have! Better to shut up &amp; look into mirror first. Before arresting munmum u must be arrested fr hating hindus! She has apologized fr her mistake!! Will u nw?",1,HOF,casteism,train
1391984518244958209,@Profdilipmandal @moonstar4u @MrsGandhi @_PreetiPandey @BharadwajSpeaks @indiantweeter @sumitsaurabh Please look into this... I dont know this man but i saw his profile.. He abuses brahmins all the time and today he is after Munmun datta for a mistake fr which she has apologized.,0,NONE,casteism,train
1392164192291983360,"@Profdilipmandal @moonstar4u और तुम ब्रह्मण, ब्राह्मणवाद के नाम से समाज में नफरत फैलाते हो वह सही है?",1,HOF,casteism,train
1391776715999879172,@Profdilipmandal @moonstar4u ऐसी नागिन को जीने का कोई अधिकार नही है जो किसी जाति को आहत करे इस मनुवादी को जेल की हवा की जरूरत है और उससे जेल मैं मैला उठाया जाए। #ArrestMunmunDutta,1,HOF,casteism,train
1391809142491254788,@Profdilipmandal @moonstar4u Shutt up stupid,1,HOF,casteism,train
1391834089288704002,"@Profdilipmandal @moonstar4u The kind of hatred you termites spread, you should have been rotten inside jail for life.  #ArrestDilipMandal",1,HOF,casteism,train
1394701718458310661,unfortunately this fucker Vaibhav has blocked me. I would take great pleasure in exposing his vicious bigoted ass otherwise.,1,HOF,casteism,train
1394702573836320771,@AbbakkaHypatia Login from someone's account or the Alt,0,NONE,casteism,train
1394703968094146560,@Sara26877456 I dont have alt,0,NONE,casteism,train
1394704938408710146,@AbbakkaHypatia you can use incognito mode in chrome,0,NONE,casteism,train
1394705132827250692,@hoopoe_is_here oh! I will try mam. thanks.,0,NONE,casteism,train
1394824478736084996,@AbbakkaHypatia Got you covered.. https://t.co/7T52YqMd1M,0,NONE,casteism,train
1394832010443595776,@aamil4u_ Vile fellow,0,NONE,casteism,train
1394894310781321218,"This privileged Casteist went to IIT &amp; IIM only to become writer. Also he was a judge on Nach Baliye (on what merit). Talks about wastage of seat.
This Educated moron will not get what social equality is and how essential it is for modern nation to grow.",1,HOF,casteism,train
1394932056530952197,"@4m_raj @TalkOrTweets If they really care about someone who deserves it, they'd demand the governance to add more seats, education institutes!

No, they don't. It's never about one who deserves and all. It's a passive/active caste hatred, to not let other castes educated.",0,NONE,casteism,train
1394920395438886917,"""Life of the Brahmins was not easy. Rather, it was the most difficult life. Commoners (shudras) had the least restrictions."" - Indica by Arrian (2nd century CE).

This is corroborated by Smritis, which placed hundreds of restrictions on Brahmins, including aggravated punishments.",0,NONE,casteism,train
1394921024064393216,@Sanjay_Dixit Varnashram is the most misunderstood concept....,0,NONE,casteism,train
1394921139822940164,@Sanjay_Dixit I rather disagree with you,0,NONE,casteism,train
1394921746835206145,"@Sanjay_Dixit Sir, upper caste atrocities on Shudras narrative is used to divide Hindu society. I am sure that this was never a part of Hinduism and is propaganda from leftists / british - now amplified by Congress / Islamists. We need to create an evidence based counter narrative &amp; propagate",0,NONE,casteism,train
1394929669426716678,"@ANUJKUM44636294 @Sanjay_Dixit All those who take refuge in Me, whatever their birth, race, sex, or caste, even those whom society scorns, will attain the supreme destination.
This is what Geeta teaches but fake abrahamics r envious of the only surviving oldest dharmic religion",0,NONE,casteism,train
1394921985751228417,"@Sanjay_Dixit Some 'intellectual'
peoples agenda:
Blame 4% of India's population in every issue.",0,NONE,casteism,train
1394922339784007681,"@Sanjay_Dixit People don't understand ""With great power comes great responsibility"". But today Constitution is useless bcoz it provides only Rights(powers) no responsibilities. Only Shastras provide responsibilities of mother, father, son , husband, wife etc.",0,NONE,casteism,train
1394922639840268289,@Sanjay_Dixit West can only teach respect others but they don't know how to respect others. They don't have model of responsibilities like Shastras have.,0,NONE,casteism,train
1394990173797199876,"@Bharati66668753 @Sanjay_Dixit But, Indians understand cricket and politics very well. They are indulging non-stop in politics

Actually at the expense of the economy. Mauni Modi is so busy in politics that he forgets to trim his beard. Possible he is thinking of Maulana-ship. A true zecular (a M in H skin)",1,HOF,casteism,train
1394922622773874690,"@Sanjay_Dixit Every Indian ancient story has a ""Garib Brahmin"" character... or ""Brahmins leading tough &amp; disciplined life in forest""",0,NONE,casteism,train
1394923872181383169,"@Sanjay_Dixit How to become a touchable brahmin, amidst untouchable status?",0,NONE,casteism,train
1394926457030287363,@jaiminism @Sanjay_Dixit It's the Brahmins whose duty is to strive to become truly untouchable. Depends on the perspective you are looking from.,0,NONE,casteism,train
1394952365317316613,@jaiminism @Sanjay_Dixit Even shudras were not untouchables unless you disagree with Ambedkar. To not touch others was a general practice of hygiene as per traveler accounts. families used to have separate utensils for each member. Other kind of untouchability was outcasting criminals from civil society,0,NONE,casteism,train
1394923902044803076,@Sanjay_Dixit Very true sir...And this is fact but the narrative is built in such fashion as Brahmins were enjoying the most luxurious life. The so called haters of Brahminical Privilege can't live a single day with the Routine of a true Austre life of a Brahmin.,0,NONE,casteism,train
1394926148740534273,@ASHISH_2907 @Sanjay_Dixit Can u please let me know a single brahmin living true Austre life.,0,NONE,casteism,train
1394935145128349700,"@ASHISH_2907 @Sanjay_Dixit Actually the issue is not with Brahmins. It is the caste system, that still exists in the hinterlands. The aryans devised the caste system and it worked out very well from Brahmins and they wanted to keep the status quo.",0,NONE,casteism,train
1395123940456996868,"@ASHISH_2907 @Sanjay_Dixit no one is a brahmin hater by choice sir
you guys yourself hate the lower class and trt urself as elite and pioneer of this whole wide world huh.. ha ha
and as a consequence u see that hate flowing 2words u",0,NONE,casteism,train
1394925728081145859,"@Sanjay_Dixit @mariawirth1 Still. Karna's brother was abused by them during Brahman's restrictions. I'm guessing what would hav happened, if restrictions were not their.
Just thinking...",0,NONE,casteism,train
1394926018977095685,"@Sanjay_Dixit @mariawirth1 Comment was from my emotions, as just yesterday I watch the show Karna show in YouTube.",0,NONE,casteism,train
1394942941773197317,"@Abinashallstar @Sanjay_Dixit @mariawirth1 It was not for caste but for class. When the show of power was between sons of kings, How could they have allowed karna?  Many other stayed out. It was more of a family affair",0,NONE,casteism,train
1395026424684158976,@Abinashallstar @Sanjay_Dixit @mariawirth1 That's why restrictions were not there sothat abuse of power is not done.,0,NONE,casteism,train
1394929308527824896,@Sanjay_Dixit इसी तरह की चीजों में महानता खोजने वालों के कारण ही देश सदियों ग़ुलाम रहा ।,1,HOF,casteism,train
1394936675525009408,"@AnilYad55206017 @Sanjay_Dixit Desh gulam raha hai, un rajaon ke wajah se, jo kabhi ek jut hokar nahi rahe. Come to think of it, it was never a single country it was many kingdoms that finally came together in the fight to oust british. India realized it is a country and acted like one during the freedom strug",0,NONE,casteism,train
1394944170872086528,"@AnilYad55206017 @Sanjay_Dixit Isme galat kya hai? Brahmins and kshtriyas had more restrictions and more responsibilities. If they didnt follow dharma they were outcasted immediately. And why the hell are you cribbing. until mulayam &amp; Lalu brainwashed you, you were kshtriyas too subjected to same standards",1,HOF,casteism,train
1394933073943298049,@Sanjay_Dixit Poor bamans 😭😭😭 I wanna donate 2 rs for your upliftment,1,HOF,casteism,train
1394933963420889088,@DemonnIshere @Sanjay_Dixit Seems like an illicit son of brahman 😁😁🙄,1,HOF,casteism,train
1394996822783954949,@DemonnIshere @Sanjay_Dixit Brahmans don’t need any donations or upliftment . I agree that our ancestors made mistakes and we are paying the price of it.,0,NONE,casteism,train
1394942290204893188,@DemonnIshere @Sanjay_Dixit Me too😢😢😢😢,1,HOF,casteism,train
1394936266077073411,@Sanjay_Dixit I could be wrong but Brahmins (or any caste) of today are not even 1% resemble to those of 100 years ago. So it is wrong (or right) to give undue respect or rejection based on caste alone.,0,NONE,casteism,train
1394937358491938819,@Sanjay_Dixit अब ई सब भूलिए सर,0,NONE,casteism,train
1394949495499096070,"@Sanjay_Dixit How even today you continue misguide the nation while all the privileges are reserved with you shame on bhraminal  system to  devide the indian society,  and being at the top always.",1,HOF,casteism,train
1394971693978902531,@rgautam47187919 @Sanjay_Dixit What privileges? Name one. parasites like you who survive on privileges from tax paid by the unprivileged and still demonize the unprivileged are real oppressors,1,HOF,casteism,train
1394949742145114117,@Sanjay_Dixit its soo hard being top of caste system.,0,NONE,casteism,train
1394959515783766017,@Sanjay_Dixit For the same crime the punishment given to a Brahmin was more severe as compared to a shudra...,0,NONE,casteism,train
1394967603567812613,@Sanjay_Dixit @sansbarrier There's no Brahmin today. Vedas say that the guy who consumed alcohol is not a Brahmin.,0,NONE,casteism,train
1394972093830336517,@Sanjay_Dixit after  so many strict restriction Brahmnis are allowed to rape as it is in case of NIRBHYA Hathras and many more .,1,HOF,casteism,train
1394990968022212608,"@Sanjay_Dixit Sir, I would suggest not to use the differentiations like shudras and Brahmins... That defeats the very purpose of hindu renaissance if at all it has to happen...",0,NONE,casteism,train
1395197563448414209,"@Sanjay_Dixit Comedy of the year.... 🤣😂🤣🤣🤣🤣  B stands for beggers..... Demanding terror 
Beggers inside the temple",1,HOF,casteism,train
1395001401307058180,@Sanjay_Dixit All are equal and humans. Peace be with you.,0,NONE,casteism,train
1394923757425225730,"@Sanjay_Dixit Oh my god, how delusional should you be to even imagine Brahmins had the most difficult life amongst castes, you get free food, you don't have to get a job, wake up",1,HOF,casteism,train
1394926892872962050,"@RealityLocal @Sanjay_Dixit Also to add free land, that is why they made Varna system to Caste system and then will say it was done by britishers.",0,NONE,casteism,train
1394974490510172162,"@RealityLocal @Sanjay_Dixit Their job was the most difficult, without google they were pursuing research on medicine,chemistry, weaponry, psychology, astrology, astronomy,maths etc. Modern science stands on their research. Islamists, british&amp; missionary dalits out of their inferiority complex destroyed them",0,NONE,casteism,train
1394927592545738755,"@Sanjay_Dixit Fact is Mr Dixit himself is casteist, racist and hypocrite.",1,HOF,casteism,train
1394929803233398786,"@Sanjay_Dixit Most idiots don't know that Manu smriti is toughest on beahmins...they must be extremely well read, all knowing moral compass, yet without ego and live on dhana....can idiots imagine...to be learned and live on biksha...",1,HOF,casteism,train
1394931201136205824,@Sanjay_Dixit Responsibilities of earning without work 🤣🤣🤣🤣🤣🤣,1,HOF,casteism,train
1394937058930483201,"@Sanjay_Dixit ""Life of the Vultures was not easy. Rather, it was the most difficult life. Chickens had the least restrictions"" - National Geographic Channel (2021)

This is corroborated by Nature, which placed hundreds of restrictions on Vultures, including the aggravated punishments of flying",0,NONE,casteism,train
1394954562776223745,@Sanjay_Dixit सतयुग त्रेता द्वापर में जो राक्षस थे वो अब कलयुग में कर्म काँड करने वाले ब्राह्मण हैं ऐसा श्रीमदेवीभागवत पुराण गीताप्रेस गोरखपुर से प्रकाशित के 414 पृष्ठ पर लिखा है,1,HOF,casteism,train
1395001674461184009,@Sanjay_Dixit Welcome to Islam where you will be treated equally &amp; you will not punished or elevated just because of your birth. Need not have to get confused &amp; satisy different God's here you need to just worship one God &amp; follow the Quran &amp; authentic teachings of Islam.,0,NONE,casteism,train
1394965757428224001,"@Sanjay_Dixit 😂😂
बहुत ज्यादा मेहनती होते है ब्राह्मण जो बस दूसरो का हक मारते रहते है।
 धूर्तता करने में मेहनत तो लगती है साहेब।",1,HOF,casteism,train
1394929122237845509,Amplify. Support. Retweet. No more casteist and misogynistic shit in the name of Stand Up comedy shows. #Arrest_Abish_Math,1,HOF,casteism,train
1394929739949744130,"@Profdilipmandal इन सड़े दिमाक के जातिवाद कीड़ो को कोई माफ़ी नही देना चाहिए।
#Arrest_Abish_Mathew",1,HOF,casteism,train
1394934835701948419,@Profdilipmandal So when it comes to ur caste it is bad when these hate mongers were abusing Hindu gods n goddess on the name of comedy the u ppl were enjoying.,1,HOF,casteism,train
1394950049457528834,@rahulrai01_ @Profdilipmandal So it's all our responsibility to take cognizance of everything?,0,NONE,casteism,train
1395787305563140101,"@rahulrai01_ @Profdilipmandal Your gods are symbols of the caste/varna system, and therefore casteism and untouchability and we reject them and your scriptures utterly. Periyar abused Ram and Pillaiyar but not Mariamman because she is worshipped by us alone in egalitarian manner.",1,HOF,casteism,train
1395090548289986560,"@rahulrai01_ @Profdilipmandal There is nothing wrong with mocking fictional gods &amp; goddesses of any religion.

No religion can demand exemption from mockery in a secular country.",0,NONE,casteism,train
1394948333081300992,"@Profdilipmandal But you can joke about others religion god/ goddess.Why no such protest when stand up comedian target Hindu Gods.
@kamalKantmishra",1,HOF,casteism,train
1394948875157340164,@KhowalaPiyush @Profdilipmandal I am blocked by this fraud without ever engaging.,1,HOF,casteism,train
1395025455485390848,@KhowalaPiyush @Profdilipmandal @kamalKantmishra Fuck all religion and caste. Bunch of delusions dividing and destroying people,1,HOF,casteism,train
1395090060832239629,"@KhowalaPiyush @Profdilipmandal @kamalKantmishra There is nothing wrong with mocking fictional gods &amp; goddesses of any religion.

No religion can demand exemption from mockery in a secular country.",0,NONE,casteism,train
1394974234326278149,@KhowalaPiyush @Profdilipmandal @kamalKantmishra This man is a fraud. A morally corrupt scum,1,HOF,casteism,train
1394952860492656650,@Profdilipmandal FIR is a must.                                But recall. Daya Shankar of BJP abused Mayawati ji. He was suspended from BJP even hours after his wife Swati ( who was abused by 2 BSP leaders)was elected in the name of Nari Samman. And Mayawati ji is supporting BJP these days????,1,HOF,casteism,train
1394954856046149633,@Profdilipmandal But cast is not even mentioned in tweet. Then how can this tweet be castiest.,0,NONE,casteism,train
1395033713486929936,@Rohan35278387 @Profdilipmandal This guy will cry casteism and demand reservation when ISRO sends a manned mission in space lol,1,HOF,casteism,train
1394979039375409153,@Rohan35278387 @Profdilipmandal Bhai velle baithain h. To ab caste reservation maango. Vese hi sab bdia hai dunia mei,0,NONE,casteism,train
1395013321607114755,@Teju76870997 @Profdilipmandal then also arrest mandal chandrashekhar and other who mock the Hindus rituals and sentiments us samy kidr chale jate ho jab PM tk ko gali di jati hai,1,HOF,casteism,train
1395093205092237319,@mehul_mastana @Teju76870997 @Profdilipmandal You cannot demand arrest of people who hurt your religious sentiments because blasphemy is not a crime.,0,NONE,casteism,train
1394968933627834372,"@Profdilipmandal As abhorrent as the thing he tweeted was, arresting someone for speech is something no democratic country should engage in unless it is done to incite violence or bodily harm. I recognise it was misogynistic and castist but it should lead to condemnation not arrest.",0,NONE,casteism,train
1394985954109280256,@shahabkhan_ @Profdilipmandal Exactly modi ka mazak udate I have  never seen people asking for arrest and this comes from people who use Dr Ambedkar in their DP and don't know the meaning of freedom of speech,1,HOF,casteism,train
1394976685309763585,@Profdilipmandal Is Abish a Brahmin man?,0,NONE,casteism,train
1394999015255658507,@cynicalcount007 @Profdilipmandal No he is a dalit converted to Christian.,0,NONE,casteism,train
1395008831999004678,@Profdilipmandal 99% of Hindus who convert to Christianity belongs to Scheduled Castes and the funny thing is that after conversion they make fun of Hinduism and Hindu people 😡,1,HOF,casteism,train
1395036782090067968,@rv_vijaysingh @Profdilipmandal Sabse jaada Buddhism mai hai na ki Christianity mai. @rv_vijaysingh https://t.co/CsyDzyJgxK,1,HOF,casteism,train
1394956708225720324,@Profdilipmandal Jb sara din hindu dharam ko galat bolte ho tb???,1,HOF,casteism,train
1395095750007083009,"@sanchitsanjay08 @Profdilipmandal Hindu dharma aur anya dharma galat the, galat hai aur galat hi rahegnge.",1,HOF,casteism,train
1394957566988505088,"@Profdilipmandal "" Casteist and misogynistic shit ""

That's what you do on daily basis भो श्री के.  🙂🙂🙂",1,HOF,casteism,train
1394960726884864001,@Profdilipmandal Stop ur paid propoganda https://t.co/nkklX7NTny,1,HOF,casteism,train
1394975149267488771,@7ratsel @Profdilipmandal Idiot,1,HOF,casteism,train
1394963656069292033,"@Profdilipmandal Chl b tatmor , khud sala roz muh se hgta h , chla h dusro ko nseehat dene .",1,HOF,casteism,train
1394963855835635712,"@Profdilipmandal Sala tu bhi hindu brahmin ya kattar muslim ban ja
Bhai joke ko joke main le na main bhi dalit hu bt sab chiz ye sab nataunki karne ka jarrurat nahi hai",1,HOF,casteism,train
1394973465854230534,"@Profdilipmandal Chutiye
You can only see if something's against your caste shit
B attention seeker",1,HOF,casteism,train
1394975101070848002,"@Profdilipmandal Caccha shaant hoo jaaiye ..hyper mt hoyiye.. nafrt insaan ko jehreela bna deta hai..  
Usne satire likha .. qki unhone murtiyon pr greeb jnta ka paise waste kia..  
Haha .kl ko pm modi ke upr satire krne walon pe ye mt bolna ki teli jaati ke logon ka apmaan .. 
🤣🤣",1,HOF,casteism,train
1394975526687739910,"@Profdilipmandal Oops .. vo to aap kbhi bolenge nhi .. 🤣🤣 
Chliye aap khelte Rhiya apna Twitter Twitter.   Bye .. 
Milte hain 9 saal baad 🤣🤣",1,HOF,casteism,train
1394983487317454861,@Profdilipmandal Gaand jali iski 🤣🤣🤣kyu be ab kaha gya freedom of speech https://t.co/MxEZ6mXRUM,1,HOF,casteism,train
1394997770709200899,"@Profdilipmandal Abe chutiye 9 saal purana hoke tha
Tb arrest krwate na.... Mayawati khtm hai lwde",1,HOF,casteism,train
1395000042407215104,@Profdilipmandal dilip ki gand fat gai.........🤣😂,1,HOF,casteism,train
1395012795742121985,@Profdilipmandal but mr mandal you can joke to another religion specially hindu can moke their ritual us ar kuch khte hai to sc st act yad aa jata hai tumhe turant aur purane tweet ko nikal rhe mtlb aaj kamai nhi to time pass kr rhe,1,HOF,casteism,train
1395098020962652163,@mehul_mastana @Profdilipmandal There is NOTHING WRONG with mocking any religion.,0,NONE,casteism,train
1395046308822405122,"@Profdilipmandal तू खुद सारा दिन जातियों पर जहर उगलता रहता है, पहले खयड जाकर जेल में सरेंडर कर जातिवादी कीड़े",1,HOF,casteism,train
1394950109184495621,"@Profdilipmandal Ye wahi ha jo Hinduo ko gali deta ha 🙄, kuch sharm ker vese bhi Aap caste system ko nhi mante tu ye Dard kyu ho raha ha Mandal 😏",1,HOF,casteism,train
1394950580213190667,@VishnuSinghEp5 @Profdilipmandal नाथूराम गोडसे जी अमर रहे । https://t.co/iT7gs0zRTq,1,HOF,casteism,train
1394956065960304641,"@Profdilipmandal Jab Hindu God ka mazak ban raha tha tab tujhe bahut maza aa raha tha, Aaj teri idol pe mazak bana toh teri jal gayi, Hypocrisy ko bho seema hoti hai",1,HOF,casteism,train
1395097372678524928,"@ronnie_ind @Profdilipmandal Hindu God(esse)s are fictional characters.

Fictional characters can't be given exemption from mockery.",1,HOF,casteism,train
1394929197663997957,"@Profdilipmandal गंगा मां का बेटा है.... घर में चुपचाप लेटा है... मदद को कुछ नहीं देता है..
उल्टा जो मदद करे,
उसे जेल भेज देता है..!
🤣🤣🤣
@narendramodi @AmitShah

Follow करे back मिलेगा",1,HOF,casteism,train
1394953314165350404,"@KauserReza1 @Profdilipmandal @narendramodi @AmitShah Jihadio se maang, nalle puncture wale",1,HOF,casteism,train
1394972144128438273,@Profdilipmandal कोई भी कलाकार हमेशा बहुजन नेताओ पर य़ा रंग भेद जाति देखकर बहुजन लोगो पर उनका मजाक उडाकर कामेडी करते हैं ये हमे बरदास्त नही सभी बहुजन साथी पार्टी से थोड़ा हट के एक साथ मिलकर आवाज उठाये,0,NONE,casteism,train
