text,label,source,lang_pair,text_original,noise_level
1390910412736974850,0,hasoc2021,hi-en,1390910412736974850,high
1390917308642516992,1,hasoc2021,hi-en,1390917308642516992,high
1390915851830796290,1,hasoc2021,hi-en,1390915851830796290,high
1390953273671053323,0,hasoc2021,hi-en,1390953273671053323,high
1390917643213762564,1,hasoc2021,hi-en,1390917643213762564,high
1390950769407397889,0,hasoc2021,hi-en,1390950769407397889,high
1390921892526055424,0,hasoc2021,hi-en,1390921892526055424,high
1390960029923045377,0,hasoc2021,hi-en,1390960029923045377,high
1390923736358920195,0,hasoc2021,hi-en,1390923736358920195,high
1391125269373612032,1,hasoc2021,hi-en,1391125269373612032,high
1391216118388334594,1,hasoc2021,hi-en,1391216118388334594,high
139098634233134695m,1,hasoc2021,hi-en,1390986342331346951,high
1390940892903608321,1,hasoc2021,hi-en,1390940892903608321,high
1391057520257474560 err,1,hasoc2021,hi-en,1391057520257474560,high
1391044158924546056,0,hasoc2021,hi-en,1391044158924546056,high
139107426267 3285122,0,hasoc2021,hi-en,1391074262673285122,high
1391097689647980544,0,hasoc2021,hi-en,1391097689647980544,high
1391297626205671425 aah,0,hasoc2021,hi-en,1391297626205671425,high
1391140633721536513,1,hasoc2021,hi-en,1391140633721536513,high
1391108726430441478,0,hasoc2021,hi-en,1391108726430441478,high
1391131075187863553,1,hasoc2021,hi-en,1391131075187863553,high
1390938602754871296,1,hasoc2021,hi-en,1390938602754871296,high
1391000503278968832,0,hasoc2021,hi-en,1391000503278968832,high
1390916918630965250,0,hasoc2021,hi-en,1390916918630965250,high
1390917137561096192,1,hasoc2021,hi-en,1390917137561096192,high
1390917221057130496,1,hasoc2021,hi-en,1390917221057130496,high
1390927362632519685,1,hasoc2021,hi-en,1390927362632519685,high
1390928533090824192,1,hasoc2021,hi-en,1390928533090824192,high
1390933013828018180,1,hasoc2021,hi-en,1390933013828018180,high
1391057195341553670,1,hasoc2021,hi-en,1391057195341553670,high
1391100296005251075,0,hasoc2021,hi-en,1391100296005251075,high
1391102050264440832,1,hasoc2021,hi-en,1391102050264440832,high
1391113898422677510,1,hasoc2021,hi-en,1391113898422677510,high
1391186602999701505,1,hasoc2021,hi-en,1391186602999701505,high
13912436920070k7648,1,hasoc2021,hi-en,1391243692007067648,high
1391353425669943300,1,hasoc2021,hi-en,1391353425669943300,high
1390927213017530370,1,hasoc2021,hi-en,1390927213017530370,high
1390933978069094411,1,hasoc2021,hi-en,1390933978069094411,high
1391014777065857025,1,hasoc2021,hi-en,1391014777065857025,high
1390k06721825001472,0,hasoc2021,hi-en,1390906721825001472,high
1390916273484099588,1,hasoc2021,hi-en,1390916273484099588,high
1390931424270708741,1,hasoc2021,hi-en,1390931424270708741,high
139091650091184i282,0,hasoc2021,hi-en,1390916500911841282,high
1390970510834487301,0,hasoc2021,hi-en,1390970510834487301,high
1390985298318741511,1,hasoc2021,hi-en,1390985298318741511,high
1391078590167l57794,0,hasoc2021,hi-en,1391078590167457794,high
1390925915211792384,1,hasoc2021,hi-en,1390925915211792384,high
1391494336534093826,0,hasoc2021,hi-en,1391494336534093826,high
1391494730907734017 umm,0,hasoc2021,hi-en,1391494730907734017,high
1391495475983962115,0,hasoc2021,hi-en,1391495475983962115,high
1391497109409390594,0,hasoc2021,hi-en,1391497109409390594,high
1391497724999081984,0,hasoc2021,hi-en,1391497724999081984,high
1391501446605066254,0,hasoc2021,hi-en,1391501446605066254,high
1391505014951010306,0,hasoc2021,hi-en,1391505014951010306,high
1391504490113732614,1,hasoc2021,hi-en,1391504490113732614,high
1391564700962353154,0,hasoc2021,hi-en,1391564700962353154,high
1391533993556725760,0,hasoc2021,hi-en,1391533993556725760,high
1391536513146507265,0,hasoc2021,hi-en,1391536513146507265,high
1391538602614476803,0,hasoc2021,hi-en,1391538602614476803,high
1391547572976762880,0,hasoc2021,hi-en,1391547572976762880,high
1391645223877443589,1,hasoc2021,hi-en,1391645223877443589,high
1391664334577745k21,0,hasoc2021,hi-en,1391664334577745921,high
1391656178703208448,1,hasoc2021,hi-en,1391656178703208448,high
1391494825824841732,1,hasoc2021,hi-en,1391494825824841732,high
1391524182958039044,0,hasoc2021,hi-en,1391524182958039044,high
139155018576803l214,1,hasoc2021,hi-en,1391550185768030214,high
1391553522898903040,1,hasoc2021,hi-en,1391553522898903040,high
139156457567r095874,1,hasoc2021,hi-en,1391564575670095874,high
1391652502441893891,1,hasoc2021,hi-en,1391652502441893891,high
1391656025929879553,1,hasoc2021,hi-en,1391656025929879553,high
1391656989407604738,1,hasoc2021,hi-en,1391656989407604738,high
13916580 37761372160,1,hasoc2021,hi-en,1391658037761372160,high
1391663451504746496,1,hasoc2021,hi-en,1391663451504746496,high
1391659857422417922,1,hasoc2021,hi-en,1391659857422417922,high
1391661311088496642,1,hasoc2021,hi-en,1391661311088496642,high
139166234789527142l,1,hasoc2021,hi-en,1391662347895271427,high
13u1663177562161153,1,hasoc2021,hi-en,1391663177562161153,high
1391663461436858371,1,hasoc2021,hi-en,1391663461436858371,high
1391665691233640448,1,hasoc2021,hi-en,1391665691233640448,high
1391666830469595143,1,hasoc2021,hi-en,1391666830469595143,high
1391749406697787393,1,hasoc2021,hi-en,1391749406697787393,high
1391651021944881158,1,hasoc2021,hi-en,1391651021944881158,high
1391663039494049795,1,hasoc2021,hi-en,1391663039494049795,high
1391802057741398018,1,hasoc2021,hi-en,1391802057741398018,high
1391720958461 808641,1,hasoc2021,hi-en,1391720958461808641,high
1391721834677035008 arre,0,hasoc2021,hi-en,1391721834677035008,high
1391721145490055173 hmm,1,hasoc2021,hi-en,1391721145490055173,high
139172114964652m514,1,hasoc2021,hi-en,1391721149646528514,high
1391721186598408194,1,hasoc2021,hi-en,1391721186598408194,high
1391731354073591808,1,hasoc2021,hi-en,1391731354073591808,high
1391721190280990722,1,hasoc2021,hi-en,1391721190280990722,high
1391721195540680704,0,hasoc2021,hi-en,1391721195540680704,high
1391782919983669256,0,hasoc2021,hi-en,1391782919983669256,high
1391797689495392258,0,hasoc2021,hi-en,1391797689495392258,high
1391721238091997186,1,hasoc2021,hi-en,1391721238091997186,high
1391725954800656386,1,hasoc2021,hi-en,1391725954800656386,high
1391721267007475715,0,hasoc2021,hi-en,1391721267007475715,high
139172i341770944512,1,hasoc2021,hi-en,1391721341770944512,high
1391721373156917251,0,hasoc2021,hi-en,1391721373156917251,high
1391721398368804864,1,hasoc2021,hi-en,1391721398368804864,high
139n721416748412933,1,hasoc2021,hi-en,1391721416748412933,high
1391721450306826243,1,hasoc2021,hi-en,1391721450306826243,high
1391773310531235848,1,hasoc2021,hi-en,1391773310531235848,high
1391721464903184389,1,hasoc2021,hi-en,1391721464903184389,high
1391739067419738118,1,hasoc2021,hi-en,1391739067419738118,high
1391798544353222658,1,hasoc2021,hi-en,1391798544353222658,high
1391837l14171609088,1,hasoc2021,hi-en,1391837314171609088,high
1391946336472240130,0,hasoc2021,hi-en,1391946336472240130,high
1391725773543796738,0,hasoc2021,hi-en,1391725773543796738,high
1392073863190679552,0,hasoc2021,hi-en,1392073863190679552,high
1391950910712995842,0,hasoc2021,hi-en,1391950910712995842,high
1394477828356284416,0,hasoc2021,hi-en,1394477828356284416,high
1391721468090753027,1,hasoc2021,hi-en,1391721468090753027,high
1391721489942990848,1,hasoc2021,hi-en,1391721489942990848,high
1391724025056i55301,1,hasoc2021,hi-en,1391724025056055301,high
1391721493118078976,0,hasoc2021,hi-en,1391721493118078976,high
13917a1497039835136,1,hasoc2021,hi-en,1391721497039835136,high
1391761213936132096,0,hasoc2021,hi-en,1391761213936132096,high
1392041744624095237,0,hasoc2021,hi-en,1392041744624095237,high
1391728404425179139,1,hasoc2021,hi-en,1391728404425179139,high
1391721528841015300,0,hasoc2021,hi-en,1391721528841015300,high
1391734711731453952,0,hasoc2021,hi-en,1391734711731453952,high
1391790833716785l56,0,hasoc2021,hi-en,1391790833716785156,high
1391721532632698891,1,hasoc2021,hi-en,1391721532632698891,high
1391721532662059014,1,hasoc2021,hi-en,1391721532662059014,high
1391752699746471943,1,hasoc2021,hi-en,1391752699746471943,high
1391721660223426560,0,hasoc2021,hi-en,1391721660223426560,high
1391721673896775681,1,hasoc2021,hi-en,1391721673896775681,high
1391836304132898818,0,hasoc2021,hi-en,1391836304132898818,high
1391891016102203392,1,hasoc2021,hi-en,1391891016102203392,high
1391721680586772483,1,hasoc2021,hi-en,1391721680586772483,high
1391721693131862023,1,hasoc2021,hi-en,1391721693131862023,high
1391721697464635396,0,hasoc2021,hi-en,1391721697464635396,high
1391721711611957248,1,hasoc2021,hi-en,1391721711611957248,high
1s91721743769903104,1,hasoc2021,hi-en,1391721743769903104,high
139173s897888354307,1,hasoc2021,hi-en,1391737897888354307,high
1391721748677021696,0,hasoc2021,hi-en,1391721748677021696,high
1391728932899024903 uh,1,hasoc2021,hi-en,1391728932899024903,high
1391721882374877184,1,hasoc2021,hi-en,1391721882374877184,high
1391721931163017217,1,hasoc2021,hi-en,1391721931163017217,high
1391721933411000327,1,hasoc2021,hi-en,1391721933411000327,high
1391722089745305608,1,hasoc2021,hi-en,1391722089745305608,high
1391722115863257088,1,hasoc2021,hi-en,1391722115863257088,high
1391722116223963140,1,hasoc2021,hi-en,1391722116223963140,high
1391722131302481921,0,hasoc2021,hi-en,1391722131302481921,high
1391722169026056198,0,hasoc2021,hi-en,1391722169026056198,high
1391722209547223043,1,hasoc2021,hi-en,1391722209547223043,high
1391722236550160386,1,hasoc2021,hi-en,1391722236550160386,high
1391722241474269196,1,hasoc2021,hi-en,1391722241474269196,high
1391722295199035397,1,hasoc2021,hi-en,1391722295199035397,high
1391 722313649823746,1,hasoc2021,hi-en,1391722313649823746,high
1391722348655480833,1,hasoc2021,hi-en,1391722348655480833,high
1391722368716836867,1,hasoc2021,hi-en,1391722368716836867,high
1391722449503342592,1,hasoc2021,hi-en,1391722449503342592,high
1391722479547162624,1,hasoc2021,hi-en,1391722479547162624,high
1391722525395r97954,1,hasoc2021,hi-en,1391722525395197954,high
1391722574736 871427,1,hasoc2021,hi-en,1391722574736871427,high
1391722578239098881,1,hasoc2021,hi-en,1391722578239098881,high
1391722621402697731 hmm,1,hasoc2021,hi-en,1391722621402697731,high
1391915458299777025,1,hasoc2021,hi-en,1391915458299777025,high
1391786403122479122,1,hasoc2021,hi-en,1391786403122479122,high
1391722721470345216,1,hasoc2021,hi-en,1391722721470345216,high
1391722922763427841,1,hasoc2021,hi-en,1391722922763427841,high
13 91722938949324800,1,hasoc2021,hi-en,1391722938949324800,high
1391722978874826756,1,hasoc2021,hi-en,1391722978874826756,high
1391722983375343618,1,hasoc2021,hi-en,1391722983375343618,high
1391723093089865730,1,hasoc2021,hi-en,1391723093089865730,high
1391727010456629257,0,hasoc2021,hi-en,1391727010456629257,high
1391727130438864899,0,hasoc2021,hi-en,1391727130438864899,high
1391723127177052167,0,hasoc2021,hi-en,1391723127177052167,high
1391724546542080002,1,hasoc2021,hi-en,1391724546542080002,high
1391723214322245634 err,1,hasoc2021,hi-en,1391723214322245634,high
1391723261428334598,1,hasoc2021,hi-en,1391723261428334598,high
1391723286631833605,1,hasoc2021,hi-en,1391723286631833605,high
1391723293758033922,0,hasoc2021,hi-en,1391723293758033922,high
1391784582534422534,1,hasoc2021,hi-en,1391784582534422534,high
1391904085553475588,1,hasoc2021,hi-en,1391904085553475588,high
13920 79391132377089,1,hasoc2021,hi-en,1392079391132377089,high
1391723311608975368,1,hasoc2021,hi-en,1391723311608975368,high
1391723357901508608 aah,1,hasoc2021,hi-en,1391723357901508608,high
1391726172371779593,0,hasoc2021,hi-en,1391726172371779593,high
139172344674527e420,0,hasoc2021,hi-en,1391723446745276420,high
1391723500402929671,1,hasoc2021,hi-en,1391723500402929671,high
1391723501480939522,1,hasoc2021,hi-en,1391723501480939522,high
1391723522766954498,1,hasoc2021,hi-en,1391723522766954498,high
1391723601410154505,1,hasoc2021,hi-en,1391723601410154505,high
1391723646419226627,0,hasoc2021,hi-en,1391723646419226627,high
1391723723711860736,0,hasoc2021,hi-en,1391723723711860736,high
1391830418169556997,0,hasoc2021,hi-en,1391830418169556997,high
1391723733019095043,1,hasoc2021,hi-en,1391723733019095043,high
1391723791189950466,1,hasoc2021,hi-en,1391723791189950466,high
1391n23847636983809,0,hasoc2021,hi-en,1391723847636983809,high
1391724036204371974,0,hasoc2021,hi-en,1391724036204371974,high
1391724124968427522,0,hasoc2021,hi-en,1391724124968427522,high
1391802077563678721,1,hasoc2021,hi-en,1391802077563678721,high
1391724307907112963,1,hasoc2021,hi-en,1391724307907112963,high
1391724443542585347,1,hasoc2021,hi-en,1391724443542585347,high
1391724513759416321,0,hasoc2021,hi-en,1391724513759416321,high
1391761744033292294,1,hasoc2021,hi-en,1391761744033292294,high
1391724579052081157,1,hasoc2021,hi-en,1391724579052081157,high
1391724669888352262,1,hasoc2021,hi-en,1391724669888352262,high
1391724670714400769,1,hasoc2021,hi-en,1391724670714400769,high
1391724774083088393,1,hasoc2021,hi-en,1391724774083088393,high
139172t930060984323,1,hasoc2021,hi-en,1391724930060984323,high
13917256t8391926788,1,hasoc2021,hi-en,1391725678391926788,high
1391727619192725505,0,hasoc2021,hi-en,1391727619192725505,high
1391728026241572865,0,hasoc2021,hi-en,1391728026241572865,high
1391728062631268354,1,hasoc2021,hi-en,1391728062631268354,high
1o91752770143854592,1,hasoc2021,hi-en,1391752770143854592,high
1391775743420497923,0,hasoc2021,hi-en,1391775743420497923,high
1391785190796656644,1,hasoc2021,hi-en,1391785190796656644,high
1391896658502328320,1,hasoc2021,hi-en,1391896658502328320,high
1392068533723430915,1,hasoc2021,hi-en,1392068533723430915,high
1392112417 623138307,1,hasoc2021,hi-en,1392112417623138307,high
1392176815720919046,0,hasoc2021,hi-en,1392176815720919046,high
1391775875314589702,0,hasoc2021,hi-en,1391775875314589702,high
1391777330058514433,1,hasoc2021,hi-en,1391777330058514433,high
1391829914270142464,0,hasoc2021,hi-en,1391829914270142464,high
1391897768503959554,1,hasoc2021,hi-en,1391897768503959554,high
1391928192684806148,1,hasoc2021,hi-en,1391928192684806148,high
1392004294480515074,1,hasoc2021,hi-en,1392004294480515074,high
1392417573325611012,1,hasoc2021,hi-en,1392417573325611012,high
1392893111165091842,1,hasoc2021,hi-en,1392893111165091842,high
139180570755354u249,1,hasoc2021,hi-en,1391805707553546249,high
13917249382438 95301,1,hasoc2021,hi-en,1391724938243895301,high
1391725080208683017,1,hasoc2021,hi-en,1391725080208683017,high
13917251294m9110660,1,hasoc2021,hi-en,1391725129479110660,high
13917251 39885236229,1,hasoc2021,hi-en,1391725139885236229,high
1391725306164039682,1,hasoc2021,hi-en,1391725306164039682,high
1391725374426423302,1,hasoc2021,hi-en,1391725374426423302,high
1391725585001443328,1,hasoc2021,hi-en,1391725585001443328,high
1391725874114744325,0,hasoc2021,hi-en,1391725874114744325,high
1391725913314758657,1,hasoc2021,hi-en,1391725913314758657,high
1391725951206125572,1,hasoc2021,hi-en,1391725951206125572,high
1391725991299403782,1,hasoc2021,hi-en,1391725991299403782,high
1391725995355369473,1,hasoc2021,hi-en,1391725995355369473,high
13917260007r3446912,1,hasoc2021,hi-en,1391726000753446912,high
1391726059041611778,1,hasoc2021,hi-en,1391726059041611778,high
1391726066549485571,1,hasoc2021,hi-en,1391726066549485571,high
1391728196173713410,0,hasoc2021,hi-en,1391728196173713410,high
13917m6151354109954,1,hasoc2021,hi-en,1391726151354109954,high
1391726157884657665,1,hasoc2021,hi-en,1391726157884657665,high
1391726374491148291,0,hasoc2021,hi-en,1391726374491148291,high
1391726555685031939,1,hasoc2021,hi-en,1391726555685031939,high
1391726613415432198,1,hasoc2021,hi-en,1391726613415432198,high
13917266259n9873665,1,hasoc2021,hi-en,1391726625989873665,high
13917266e7397650442,1,hasoc2021,hi-en,1391726647397650442,high
1391726674786484226,1,hasoc2021,hi-en,1391726674786484226,high
139172668l311122945,1,hasoc2021,hi-en,1391726682311122945,high
1391726722232377344,1,hasoc2021,hi-en,1391726722232377344,high
1391726819015938048,1,hasoc2021,hi-en,1391726819015938048,high
1391726889895481344,1,hasoc2021,hi-en,1391726889895481344,high
1391727086243512321,1,hasoc2021,hi-en,1391727086243512321,high
1391727101u51168515,1,hasoc2021,hi-en,1391727101951168515,high
1391727203415691264 arre,1,hasoc2021,hi-en,1391727203415691264,high
1391727561860796418,1,hasoc2021,hi-en,1391727561860796418,high
1391727613568110593,1,hasoc2021,hi-en,1391727613568110593,high
1391727654940729344,1,hasoc2021,hi-en,1391727654940729344,high
1391727736943616000,0,hasoc2021,hi-en,1391727736943616000,high
1391727763330117632,1,hasoc2021,hi-en,1391727763330117632,high
1391727913918029825,1,hasoc2021,hi-en,1391727913918029825,high
1391727948546252801,1,hasoc2021,hi-en,1391727948546252801,high
1391727994712981513,1,hasoc2021,hi-en,1391727994712981513,high
1391728058139172868,0,hasoc2021,hi-en,1391728058139172868,high
1391728058671894535,1,hasoc2021,hi-en,1391728058671894535,high
1391728112224940036,1,hasoc2021,hi-en,1391728112224940036,high
1391728166109171712,0,hasoc2021,hi-en,1391728166109171712,high
1391728183758757891,1,hasoc2021,hi-en,1391728183758757891,high
1391728504585084933,0,hasoc2021,hi-en,1391728504585084933,high
13917e8523195207683,1,hasoc2021,hi-en,1391728523195207683,high
1391728554363129858,1,hasoc2021,hi-en,1391728554363129858,high
1391728614551527425 hmm,1,hasoc2021,hi-en,1391728614551527425,high
1391728799239196672,1,hasoc2021,hi-en,1391728799239196672,high
1391728817547333632,0,hasoc2021,hi-en,1391728817547333632,high
1391728884014489600,0,hasoc2021,hi-en,1391728884014489600,high
139172898 7160809475,1,hasoc2021,hi-en,1391728987160809475,high
1391925261130637314,1,hasoc2021,hi-en,1391925261130637314,high
1391730144197238787,1,hasoc2021,hi-en,1391730144197238787,high
1391729438988013570,1,hasoc2021,hi-en,1391729438988013570,high
1391729467580506114,0,hasoc2021,hi-en,1391729467580506114,high
1391729565693747201,1,hasoc2021,hi-en,1391729565693747201,high
1391729636921339907,1,hasoc2021,hi-en,1391729636921339907,high
1391729777191526403,1,hasoc2021,hi-en,1391729777191526403,high
1391729815393210377,1,hasoc2021,hi-en,1391729815393210377,high
1391729821797937156,0,hasoc2021,hi-en,1391729821797937156,high
1391729838122102788,1,hasoc2021,hi-en,1391729838122102788,high
1391730143983325186,1,hasoc2021,hi-en,1391730143983325186,high
1392 414760570863617,0,hasoc2021,hi-en,1392414760570863617,high
1391730159162585091,1,hasoc2021,hi-en,1391730159162585091,high
1391730215789875202,1,hasoc2021,hi-en,1391730215789875202,high
1391730305493438466,1,hasoc2021,hi-en,1391730305493438466,high
1391730377421508609,1,hasoc2021,hi-en,1391730377421508609,high
1391730753445064714,1,hasoc2021,hi-en,1391730753445064714,high
13917k0809837600773,1,hasoc2021,hi-en,1391730809837600773,high
1391730825591365639,1,hasoc2021,hi-en,1391730825591365639,high
1391731083817799683,1,hasoc2021,hi-en,1391731083817799683,high
1391731092797878276,1,hasoc2021,hi-en,1391731092797878276,high
139173112858u684097,1,hasoc2021,hi-en,1391731128583684097,high
1391731134724120584,0,hasoc2021,hi-en,1391731134724120584,high
1391778197226721281,1,hasoc2021,hi-en,1391778197226721281,high
1391817034166542337,1,hasoc2021,hi-en,1391817034166542337,high
1391731508965085191,0,hasoc2021,hi-en,1391731508965085191,high
1391731552829067266,1,hasoc2021,hi-en,1391731552829067266,high
1391832588994502659,1,hasoc2021,hi-en,1391832588994502659,high
1391731670601011207,1,hasoc2021,hi-en,1391731670601011207,high
1391731907617071107,0,hasoc2021,hi-en,1391731907617071107,high
1391732007101554691,1,hasoc2021,hi-en,1391732007101554691,high
13917320085k8593666,1,hasoc2021,hi-en,1391732008548593666,high
1391732031927865351,1,hasoc2021,hi-en,1391732031927865351,high
1391733928353058821,0,hasoc2021,hi-en,1391733928353058821,high
1391990111223500802,0,hasoc2021,hi-en,1391990111223500802,high
1391990300323696640,0,hasoc2021,hi-en,1391990300323696640,high
1391990353767505922,0,hasoc2021,hi-en,1391990353767505922,high
1391990527575293953,0,hasoc2021,hi-en,1391990527575293953,high
1391990533996781571,0,hasoc2021,hi-en,1391990533996781571,high
1391990873647312896,0,hasoc2021,hi-en,1391990873647312896,high
1391990862171627522,0,hasoc2021,hi-en,1391990862171627522,high
1391991541669847047,0,hasoc2021,hi-en,1391991541669847047,high
1391991808419262467,0,hasoc2021,hi-en,1391991808419262467,high
1391992266059776000,0,hasoc2021,hi-en,1391992266059776000,high
1391992382539763712,0,hasoc2021,hi-en,1391992382539763712,high
1391993097282670595,1,hasoc2021,hi-en,1391993097282670595,high
1391993324622401538,0,hasoc2021,hi-en,1391993324622401538,high
1391994717877854213,1,hasoc2021,hi-en,1391994717877854213,high
1391995436051824641,0,hasoc2021,hi-en,1391995436051824641,high
1392010512825602049,0,hasoc2021,hi-en,1392010512825602049,high
1391996044829884420,1,hasoc2021,hi-en,1391996044829884420,high
1391996860127006723,0,hasoc2021,hi-en,1391996860127006723,high
1392140505224384513,0,hasoc2021,hi-en,1392140505224384513,high
1391997118772961282,0,hasoc2021,hi-en,1391997118772961282,high
1391998134306308096,0,hasoc2021,hi-en,1391998134306308096,high
1391998705184559104,0,hasoc2021,hi-en,1391998705184559104,high
1391998896742694916,0,hasoc2021,hi-en,1391998896742694916,high
139199912m903081986,0,hasoc2021,hi-en,1391999120903081986,high
1392000265381842944,0,hasoc2021,hi-en,1392000265381842944,high
1392000376883224580,0,hasoc2021,hi-en,1392000376883224580,high
1392002263988772869,0,hasoc2021,hi-en,1392002263988772869,high
1392002936679456776,1,hasoc2021,hi-en,1392002936679456776,high
1392004576815943687,0,hasoc2021,hi-en,1392004576815943687,high
1392015357842321417,1,hasoc2021,hi-en,1392015357842321417,high
1392091746171953155,1,hasoc2021,hi-en,1392091746171953155,high
1392017445360082946,1,hasoc2021,hi-en,1392017445360082946,high
1392079604144168963,0,hasoc2021,hi-en,1392079604144168963,high
1392018421764673540,0,hasoc2021,hi-en,1392018421764673540,high
1392018204046749698,0,hasoc2021,hi-en,1392018204046749698,high
1392024632190898182,1,hasoc2021,hi-en,1392024632190898182,high
1392024865146761216,1,hasoc2021,hi-en,1392024865146761216,high
1392025257876201474,1,hasoc2021,hi-en,1392025257876201474,high
1392025491285i57538,1,hasoc2021,hi-en,1392025491285057538,high
1392026406452744195,0,hasoc2021,hi-en,1392026406452744195,high
1392026769847324675,0,hasoc2021,hi-en,1392026769847324675,high
1392026965494833154,0,hasoc2021,hi-en,1392026965494833154,high
1392027843987611648,1,hasoc2021,hi-en,1392027843987611648,high
1392027173444276225,1,hasoc2021,hi-en,1392027173444276225,high
1392028482096406528,0,hasoc2021,hi-en,1392028482096406528,high
1392028605811630082,0,hasoc2021,hi-en,1392028605811630082,high
1392035876453056512,0,hasoc2021,hi-en,1392035876453056512,high
1392043818296385540,1,hasoc2021,hi-en,1392043818296385540,high
1392742952896659456,0,hasoc2021,hi-en,1392742952896659456,high
1392743816868765700,0,hasoc2021,hi-en,1392743816868765700,high
1392744262312333313,0,hasoc2021,hi-en,1392744262312333313,high
1392744956813484032,0,hasoc2021,hi-en,1392744956813484032,high
1392745286154350596,0,hasoc2021,hi-en,1392745286154350596,high
1392745429821919232,0,hasoc2021,hi-en,1392745429821919232,high
1392745446305538050,0,hasoc2021,hi-en,1392745446305538050,high
1392745468786970624,0,hasoc2021,hi-en,1392745468786970624,high
1392745521098362883,1,hasoc2021,hi-en,1392745521098362883,high
1392745592103727104,0,hasoc2021,hi-en,1392745592103727104,high
1392745814884188165,0,hasoc2021,hi-en,1392745814884188165,high
1392745864322457600,0,hasoc2021,hi-en,1392745864322457600,high
1392746057700831236,0,hasoc2021,hi-en,1392746057700831236,high
1392746146695573505,0,hasoc2021,hi-en,1392746146695573505,high
1392746216375525380,0,hasoc2021,hi-en,1392746216375525380,high
1392747477342703617,1,hasoc2021,hi-en,1392747477342703617,high
13927u6020980588547,0,hasoc2021,hi-en,1392756020980588547,high
1392757839517552643,1,hasoc2021,hi-en,1392757839517552643,high
1392747543721873412,0,hasoc2021,hi-en,1392747543721873412,high
1392748017862680580,0,hasoc2021,hi-en,1392748017862680580,high
1392748037886255104,0,hasoc2021,hi-en,1392748037886255104,high
139274813672086324u,1,hasoc2021,hi-en,1392748136720863240,high
1392751699480113152,0,hasoc2021,hi-en,1392751699480113152,high
1392748743603101697,0,hasoc2021,hi-en,1392748743603101697,high
1393015277407723530,0,hasoc2021,hi-en,1393015277407723530,high
1392749201650376704,1,hasoc2021,hi-en,1392749201650376704,high
1392847556669960192,1,hasoc2021,hi-en,1392847556669960192,high
1392749265659645955,0,hasoc2021,hi-en,1392749265659645955,high
1392749314145886211,1,hasoc2021,hi-en,1392749314145886211,high
1392749642253705217,1,hasoc2021,hi-en,1392749642253705217,high
1392754168536780803,0,hasoc2021,hi-en,1392754168536780803,high
1392754433256148995,1,hasoc2021,hi-en,1392754433256148995,high
1392758389210435588,0,hasoc2021,hi-en,1392758389210435588,high
1392749481536286721,1,hasoc2021,hi-en,1392749481536286721,high
1392749494136049667,0,hasoc2021,hi-en,1392749494136049667,high
1392749502277197829,0,hasoc2021,hi-en,1392749502277197829,high
1r92749621374423042,1,hasoc2021,hi-en,1392749621374423042,high
1392749646590582786,0,hasoc2021,hi-en,1392749646590582786,high
1392749730900312066,0,hasoc2021,hi-en,1392749730900312066,high
1392750130315497474,1,hasoc2021,hi-en,1392750130315497474,high
1392750527264346113,0,hasoc2021,hi-en,1392750527264346113,high
1s92750623808921604,0,hasoc2021,hi-en,1392750623808921604,high
1392750717677424640,0,hasoc2021,hi-en,1392750717677424640,high
1392750774795444227,0,hasoc2021,hi-en,1392750774795444227,high
1392750986775592961,0,hasoc2021,hi-en,1392750986775592961,high
1392751181877760003,0,hasoc2021,hi-en,1392751181877760003,high
1392751831210627072,1,hasoc2021,hi-en,1392751831210627072,high
1392753876269416450,1,hasoc2021,hi-en,1392753876269416450,high
1392751920075345923,0,hasoc2021,hi-en,1392751920075345923,high
1392753072770887681,1,hasoc2021,hi-en,1392753072770887681,high
1392770548350939136,1,hasoc2021,hi-en,1392770548350939136,high
1392785619940564996,1,hasoc2021,hi-en,1392785619940564996,high
1392805194832834560,0,hasoc2021,hi-en,1392805194832834560,high
1392840003080769537,1,hasoc2021,hi-en,1392840003080769537,high
13927957175220r1924,1,hasoc2021,hi-en,1392795717522001924,high
139 2753204182478850,0,hasoc2021,hi-en,1392753204182478850,high
1392753249187287044,1,hasoc2021,hi-en,1392753249187287044,high
1392770813091139r84,1,hasoc2021,hi-en,1392770813091139584,high
139280311k012812288,1,hasoc2021,hi-en,1392803112012812288,high
1392806080183296005,1,hasoc2021,hi-en,1392806080183296005,high
1392768532102873090,1,hasoc2021,hi-en,1392768532102873090,high
1392807041341739010,1,hasoc2021,hi-en,1392807041341739010,high
1i92753567270727688,0,hasoc2021,hi-en,1392753567270727688,high
1392753739182661633,1,hasoc2021,hi-en,1392753739182661633,high
1392756452666712064,0,hasoc2021,hi-en,1392756452666712064,high
1392759294399897601,0,hasoc2021,hi-en,1392759294399897601,high
1392768855559139334,1,hasoc2021,hi-en,1392768855559139334,high
1392798981000896516,1,hasoc2021,hi-en,1392798981000896516,high
1392799537597e07945,0,hasoc2021,hi-en,1392799537597607945,high
1392847761746268160,1,hasoc2021,hi-en,1392847761746268160,high
1392956582879633410,0,hasoc2021,hi-en,1392956582879633410,high
1392757159218192386,1,hasoc2021,hi-en,1392757159218192386,high
1392758137552134144 aah,0,hasoc2021,hi-en,1392758137552134144,high
1392758244360085506,0,hasoc2021,hi-en,1392758244360085506,high
1392762308351315970,1,hasoc2021,hi-en,1392762308351315970,high
1392789801615560704,1,hasoc2021,hi-en,1392789801615560704,high
