text,label,source,lang_pair,text_original,noise_level
aur vote yun bhenchodo ki tarae pite jaog kab samjheng ye des k lkg sab sale,0,semeval2020,hi-en,aur vote yun bhenchodo ki tarah pite jaog kab samjheng ye desh k log sab sale,low
sir bahut bahut badhai hsmari parti bahut aach se jeet gyi aaps request hai kashmir se pani raja hmm,0,semeval2020,hi-en,sir bahut bahut badhai hamari parti bahut aachh se jeet gyi aaps request hai kashmir se pani raja,low
bhai itna waqt ho giya h bas itna janta hu agar saliki se koi thodi samjhdari se kahi jay apko asma chu,0,semeval2020,hi-en,bhai itna waqt ho giya h bas itna janta hu ki agar saliki se koi thodi samjhdari se kahi jay apko asma chu,low
idk audit gon na go tomorrow guess see nan,0,semeval2020,hi-en,idk audit gon na go tomorrow guess see nan,low
54 ko khud ko bat krne aati ni bus captain bana huwa naam ka na tost jeet sakta h,0,semeval2020,hi-en,54 ko khud ko bat krne aati ni bus captain bana huwa naam ka na toss jeet sakta h,low
hooooo boy shock meghan “ father john mccain father john mccain father john mcca,0,semeval2020,hi-en,hooooo boy shock meghan “ father john mccain father john mccain father john mcca,low
derasachasauda good night papa ji come sweet dream ple as bless insa fa nan,0,semeval2020,hi-en,derasachasauda good night papa ji come sweet dream pleas bless insa fa nan,low
scindia uh sir favorit polit leader alway hero aap ke liy jeet haar ke kayn,0,semeval2020,hi-en,scindia sir favorit polit leader alway hero aap ke liy jeet haar ke mayn,low
sjian behen tere tweet padh pr meri pet dard hone laga 1yearofbehir nan,0,semeval2020,hi-en,sjian behen tere tweet padh pr meri pet dard hone laga 1yearofbehir nan,low
listen want love lobe like noth nan,0,semeval2020,hi-en,listen want love love like noth nan,low
ye parchi selfish nai chala team ka halat dekh lo nan,0,semeval2020,hi-en,ye parchi selfish nai chala team ka halat dekh lo nan,low
congratul modi ji mai aap request karta hu ki ghazipur ke manoj sinha ji ko aap bhuliyega,0,semeval2020,hi-en,congratul modi ji mai aap request karta hu ki ghazipur ke manoj sinha ji ko aap bhuliyega,low
modi phone tak nahi uthat nalayak ka darr hai unh ki kahi ye hums pais na maang le - maryam naw uh,0,semeval2020,hi-en,modi phone tak nahi uthat nalayak ka darr hai unh ki kahi ye hums pais na maang le - maryam naw,low
thonu v lkh lkh mubarka nd congratul mam nan,0,semeval2020,hi-en,thonu v lkh lkh mubarka nd congratul mam nan,low
aap jais ab koi sayad mile 🙏😭 india best minist forev 🙏 nan,0,semeval2020,hi-en,aap jais ab koi sayad mile 🙏😭 india best minist forev 🙏 nan,low
jai itali ne bs jebloti aur kuch hmm nahi kiya agar opposit itni nikammi aur hindu virodhi na h,0,semeval2020,hi-en,jai itali ne bs jebloti aur kuch nahi kiya agar opposit itni nikammi aur hindu virodhi na h,low
ais khate hai ki 2021 tak christian islam ko kahtm krneng pahl wo khud apn andr ye chuwa chut khatm kre nan,0,semeval2020,hi-en,ais khate hai ki 2021 tak christian islam ko kahtm krneng pahl wo khud apn andr ye chuwa chut khatm kre nan,low
desh wasio ko mamuli lag raha hai isly koi protest nahi h koi chintit nahi h ise lek,0,semeval2020,hi-en,desh wasio ko mamuli lag raha hai isly koi protest nahi h koi chintit nahi h ise lek,low
3 rishu aisehi log hai jo har legend ko bura bhala bolt hai yha tk k god cricket ko bhi nh,0,semeval2020,hi-en,3 rishu aisehi log hai jo har legend ko bura bhala bolt hai yha tk k god cricket ko bhi nh,low
ammi jaan kehti thi aur shah rukh uh khan keht hain 🙌🏻 extrem humbl overjoy love sir ❤️❤️❤️,0,semeval2020,hi-en,ammi jaan kehti thi aur shah rukh khan keht hain 🙌🏻 extrem humbl overjoy love sir ❤️❤️❤️,low
2244 kunwar wo kya h na ki fake profil itn ho rkhe h ki lagta h ki pi6e koi na koi bjp,0,semeval2020,hi-en,2244 kunwar wo kya h na ki fake profil itn ho rkhe h ki lagta h ki pi6e koi na koi bjp,low
teri shakal se toh tu incest ki paidaish hmm lagta uai bc aur mere ko pakistani bol raha hai bc,0,semeval2020,hi-en,teri shakal se toh tu incest ki paidaish lagta hai bc aur mere ko pakistani bol raha hai bc,low
abey buddh tu sala kutna hm 130 cr hindustanio ko jhoota bol rha hai bsdk hmne bhi modi ko vote,0,semeval2020,hi-en,abey buddh tu sala kutta hm 130 cr hindustanio ko jhoota bol rha hai bsdk hmne bhi modi ko vote,low
freedom speech suna h na ji hm boleng jay shri ram haan tam pura bharat mera g,0,semeval2020,hi-en,freedom speech suna h na ji hm boleng jay shri ram haan mam pura bharat mera g,low
ssna iss so -cal unguid youth ko 1 moth ke lie jail mein daalo phir sab apn aap line peaa gye ge 😡😡😡 nan,0,semeval2020,hi-en,sena iss so-cal unguid youth ko 1 moth ke lie jail mein daalo phir sab apn aap line peaa gye ge 😡😡😡 nan,low
chachu ko shaadi nubarak ho 🌹,0,semeval2020,hi-en,chachu ko shaadi mubarak ho 🌹,low
shohar hai ” bas kisi ne se us se boycott nahi kiyakisi ne usey ghar se nikaaln ki dhamki nrhi di whi whi,0,semeval2020,hi-en,shohar hai ” bas kisi ne se us se boycott nahi kiyakisi ne usey ghar se nikaaln ki dhamki nahi di whi whi,low
watch stream game look fun uniron use sjw made tune immedi better sampl nan,0,semeval2020,hi-en,watch stream game look fun uniron use sjw made tune immedi better sampl nan,low
jhut bolna dhoka dena ka taluk dadhi se thodi hai ki dadhi hai sach bolo dhoka na jhuut nahi bolna dh,0,semeval2020,hi-en,jhut bolna dhoka dena ka taluk dadhi se thodi hai ki dadhi hai sach bolo dhoka na jhuut nahi bolna dh,low
may 2019 ke chunav parti member haar hain congress parti nahi haari agar congress haa,0,semeval2020,hi-en,may 2019 ke chunav parti member haar hain congress parti nahi haari agar congress haa,low
death ki okad bata deya bc umm block maar deya paid aser ka lakho rupe lekr ye l,0,semeval2020,hi-en,death ki okad bata deya bc block maar deya paid user ka lakho rupe lekr ye l,low
purd bhumat se vijay huy mere payar aadarniy pm modiji hi badhai ho ram raji agaya bhagva ek bar fir sunami bn kr ch nan,0,semeval2020,hi-en,purd bhumat se vijay huy mere payar aadarniy pm modiji hi badhai ho ram raji agaya bhagva ek bar fir sunami bn kr ch nan,low
anchor look happi,0,semeval2020,hi-en,anchor look happi,low
radhey arey bilkil deewan kyun nahi hong akh ir apni maa ka,0,semeval2020,hi-en,radhey arey bilkul deewan kyun nahi hong akhir apni maa ka,low
b j p walo ki err khas aadat h jo deshbhakt ya rastrabhakt nahi h onko bhi jabardasti deshbhakt rastraeha,0,semeval2020,hi-en,b j p walo ki khas aadat h jo deshbhakt ya rastrabhakt nahi h onko bhi jabardasti deshbhakt rastrabha,low
happi birthday shah get readi say 24 glad z think,0,semeval2020,hi-en,happi birthday shah get readi say 24 glad z think,low
youkiss nia happi bday jit hope enjoy lit af 💯 nan,0,semeval2020,hi-en,youkiss nia happi bday jit hope enjoy lit af 💯 nan,low
liberalswoh dara hua samuday ka insaan hai dar ke maar chhed di uh ladki hindu intoler hai nan,0,semeval2020,hi-en,liberalswoh dara hua samuday ka insaan hai dar ke maar chhed di ladki hindu intoler hai nan,low
whi women equal samanta ke adhikar arre ke tahat ye suvidha sabko milni chahiy nahi kisi ki nahi nan,0,semeval2020,hi-en,whi women equal samanta ke adhikar ke tahat ye suvidha sabko milni chahiy nahi kisi ki nahi nan,low
fantast film pmnarendramodi must watch biopic great perform underr uh dhaansu actor mr si,0,semeval2020,hi-en,fantast film pmnarendramodi must watch biopic great perform underr dhaansu actor mr si,low
insan chahe apn vichar dusronk umm dil-dimag sthapit uer sakta hai kubhi kubhi bade insanoko aisa lagta hai hmm ki,0,semeval2020,hi-en,insan chahe apn vichar dusronk dil-dimag sthapit ker sakta hai kubhi kubhi bade insanoko aisa lagta hai ki,low
'm gon na sing ralf gum 's take love ... .💓💓🙌🙌🙌,0,semeval2020,hi-en,'m gon na sing ralf gum 's take love ... .💓💓🙌🙌🙌,low
hamar mulk mei log khush hain tumh sab acchi bato eei sirf buri nasar aay,0,semeval2020,hi-en,hamar mulk mei log khush hain tumh sab acchi bato mei sirf buri nazar aay,low
noth sister use fewistick lip balm ! ! 😊 nan,0,semeval2020,hi-en,noth sister use fevistick lip balm ! ! 😊 nan,low
abhivyakti hmm ki aajadi ka gala tum tv channel uale ghot rahe ho bulaao debat common peopl nan,0,semeval2020,hi-en,abhivyakti ki aajadi ka gala tum tv channel wale ghot rahe ho bulaao debat common peopl ko nan,low
hearti congratul jee ranker proud telugu kopper wish best futur nan,0,semeval2020,hi-en,hearti congratul jee ranker proud telugu topper wish best futur nan,low
open sirje one thing send dm respond thank nan,0,semeval2020,hi-en,open sirje one thing send dm respond thank nan,low
nation languag india whish know eak tho theen chaar thus,0,semeval2020,hi-en,nation languag india whish know eak tho theen chaar thus,low
sharma4 tera sa certif lane ki mujha aah jarurt nahi nan,0,semeval2020,hi-en,sharma4 tera sa certif lane ki mujha jarurt nahi nan,low
ramadan season merci period encourag make posit chang live nan,0,semeval2020,hi-en,ramadan season merci period encourag make posit chang live nan,low
shri narendra modi ji aur naveen patnayak ji ko jeet ki bahut sari subhkamnay ume hai ki modi ji farmer ke liy,0,semeval2020,hi-en,shri narendra modi ji aur naveen patnayak ji ko jeet ki bahut sari subhkamnay ume hai ki modi ji farmer ke liy,low
mashaallah bothlook good patwari & media walay jaltay hain jalkukkar nan,0,semeval2020,hi-en,mashaallah bothlook good patwari & media walay jaltay hain jalkukkar nan,low
got skin crate kar98k new skin look damn good thank pubg ab yahi chamkaunga,0,semeval2020,hi-en,got skin crate kar98k new skin look damn good thank pubg ab yahi chamkaunga,low
import peopl color everywher world,0,semeval2020,hi-en,import peopl color everywher world,low
😄😄😃 isko doosra kaam nahi critic cm time nan,0,semeval2020,hi-en,😄😄😃 isko doosra kaam nahi critic cm time nan,low
tak ki takki pe bhik jati ho tum log n't trust peopl nan,0,semeval2020,hi-en,takki takki pe bhik jati ho tum log n't trust peopl nan,low
ar1 iska ss leke rakho badm tweet delet krke palti khayegi warna 😂😂😂😂 nan,0,semeval2020,hi-en,ar1 iska ss leke rakho badm tweet delet krke palti khayegi warna 😂😂😂😂 nan,low
donoarr kyo qureshi ko kya pta jab vo elect commiss,0,semeval2020,hi-en,donorrr kyo qureshi ko kya pta jab vo elect commiss,low
steven gerrard best player prem histori nan,0,semeval2020,hi-en,steven gerrard best player prem histori nan,low
agar sach bahaduri hai rajneeti chhor kyon nahi deta mader tera baap amethi haar gaya,0,semeval2020,hi-en,agar sach bahaduri hai rajneeti chhor kyon nahi deta mader tera baap amethi haar gaya,low
yash nahi mam ham apni matrubhasha nahi choddeng ham hindi nahi boleng kal modi aaya ham hajaro sal ki,0,semeval2020,hi-en,yash nahi mam ham apni matrubhasha nahi choddeng ham hindi nahi boleng kal modi aaya ham hajaro sal ki,low
fokat ka samosa khaan & fokat ki movi dekhn wale critic tweet boycot salman khan movi lol funni c nan,0,semeval2020,hi-en,fokat ka samosa khaan & fokat ki movi dekhn wale critic tweet boycot salman khan movi lol funni c nan,low
firstt oho ki k ghar mein baaj gai nan,0,semeval2020,hi-en,firstt oho ki k ghar mein baaj gai nan,low
happi birthday apurva pait han 🥳🎂🎉🌈 – celebr birthday juhu shaupati rumbai,0,semeval2020,hi-en,happi birthday apurva paithan 🥳🎂🎉🌈 – celebr birthday juhu chaupati mumbai,low
ghatia batein mat karo ab yeh soch ko kejriw kais cm ban gaya jasko kuch nahi aata delhi ko barbad ka,0,semeval2020,hi-en,ghatia batein mat karo ab yeh soch ko kejriw kais cm ban gaya jisko kuch nahi aata delhi ko barbad ka,low
vikal scene “ naya zamana “ super hit film bless dharam play nan,0,semeval2020,hi-en,vikal scene “ naya zamana “ super hit film bless dharam play nan,low
main sarkarko ab akhari bar bata raja hun ki inhon agar shreychoropar karv ai nahi ki main unko anewalen chun,0,semeval2020,hi-en,main sarkarko ab akhari bar bata raja hun ki inhon agar shreychoropar karvai nahi ki main unko anewalen chun,low
h r oye chutiy sab bol rahe mujh yeh dekh tera tweet copi kia ullu ke patth kahi ke 😂😂 time,0,semeval2020,hi-en,h r oye chutiy sab bol rahe mujh yeh dekh tera tweet copi kia ullu ke patth kahi ke 😂😂 time,low
wish narge moter aliv sambhoo snj err duttmba banta countri ka nahm roshan umm kartasab,0,semeval2020,hi-en,wish narge mother aliv sambhoo snj duttmba banta countri ka naam roshan kartasab,low
yeh nahi badlega hara rang isk khoon sama chuka hai bus ab ye kuc din ka hindu h jald hi,0,semeval2020,hi-en,yeh nahi badlega hara rang isk khoon sama chuka hai bus ab ye kuch din ka hindu h jald hi,low
brave girla great daughter sindh dharti'daught shahe muhtama benaz bhutto shah,0,semeval2020,hi-en,brave girla great daughter sindh dharti'daught shahe muhtama benaz bhutto shah,low
snack kisi ko peh messag krne apki shaan mai kami nahi ajati han lekin dosra khud ko bohat toup cheez smjhne l nan,0,semeval2020,hi-en,snack kisi ko peh messag krne se apki shaan mai kami nahi ajati han lekin dosra khud ko bohat toup cheez smjhne l nan,low
sir alladin ke jariy aap ne hume bachpan yaad dilaya hai thank stori kabhi kabhi th,0,semeval2020,hi-en,sir alladin ke jariy aap ne hume bachpan yaad dilaya hai thank stori kabhi kabhi th,low
need teach addd iil razzl dazzl,0,semeval2020,hi-en,need teach addd lil razzl dazzl,low
think prabha right choic d4 srk ko slb k sath koi movi krna chaiy jism power act nan,0,semeval2020,hi-en,think prabha right choic d4 srk ko slb k sath koi movi krna chaiy jism power act nan,low
congratul ji prime minist ur super win 5 year old daughter,0,semeval2020,hi-en,congratul ji prime minist ur super win 5 year old daughter,low
wish veri veri happi bless ramadan ramjaan month indian nation congress presid shri,0,semeval2020,hi-en,wish veri veri happi bless ramadan ramjaan month indian nation congress presid shri,low
abb samajh ja aur ye gandi raajneeti karna chhod de janta ne bhi nahi vote diya tujh,0,semeval2020,hi-en,abb samajh ja aur ye gandi raajneeti karna chhod de janta ne bhi nahi vote diya tujh,low
bhola charact 0 hater love imran watch eiisod kis tarah gradual theek horaha hy,0,semeval2020,hi-en,bhola charact 0 hater love imran watch episod kis tarah gradual theek horaha hy,low
bandi ke har baat jhoot se shoro hoti hai jhoot pe khatm hoti hai worst part everi indian believ,0,semeval2020,hi-en,bandi ke har baat jhoot se shoro hoti hai jhoot pe khatm hoti hai worst part everi indian believ,low
possibl sabhi situatiin ko dkhne ke baad nd saari logic chz ke result ko jaannn ke baad aisa hona chahiy ya n nan,0,semeval2020,hi-en,possibl sabhi situatiin ko dkhne ke baad nd saari logic chz ke result ko jaannn ke baad aisa hona chahiy ya n nan,low
tuj jais ko koi kyu ma rega tu free ka entertain deta wais b jab se congress join kiya tab,0,semeval2020,hi-en,tuj jais ko koi kyu marega tu free ka entertain deta hai wais b jab se congress join kiya tab,low
sharma tero ko gali sunn ka shok hai lagta hai ispar video banan bhikhari sale 👇,0,semeval2020,hi-en,sharma tero ko gali sunn ka shok hai lagta hai ispar video banan bhikhari sale 👇,low
khaber de rahe ho ya opinion band karo ye drama jitn propaganda journalist bhare studio unko nikalo bahar nan,0,semeval2020,hi-en,khaber de rahe ho ya opinion band karo ye drama jitn propaganda journalist bhare studio unko nikalo bahar nan,low
upa ke dikha kitn mile baaki parti ke dikha kitn mile kya nda se zyada mile answer,0,semeval2020,hi-en,upa ke dikha kitn mile baaki parti ke dikha kitn mile kya nda se zyada mile answer,low
jais ghar pais ke lale pade ho bach kheln nohi jate choaib ye asar hott hai dioag pe play,0,semeval2020,hi-en,jais ghar pais ke lale pade ho bach kheln nahi jate shoaib ye asar hota hai dimag pe play,low
sabhi desh wassion ko bahut bahut badhaai aaj 2014 ke baad sh modi ji phir se dusari baar mharat ke prime minist,0,semeval2020,hi-en,sabhi desh wassion ko bahut bahut badhaai ho aaj 2014 ke baad sh modi ji phir se dusari baar bharat ke prime minist,low
ko tu bolni ki bhi tameez ni apni baap ki umer wali ko kaisi mukhtib krti uai agar tameez hoti tu ap,0,semeval2020,hi-en,ko tu bolni ki bhi tameez ni apni baap ki umer wali ko kaisi mukhtib krti hai agar tameez hoti tu ap,low
surya moron capabl mp peopl vote aapn itn,0,semeval2020,hi-en,surya moron capabl mp peopl vote aapn itn,low
ab ap ko esi rrmark ni dyne cahi ab tu ap hath mila chuki hai ya siri maryam ko sath baitha,0,semeval2020,hi-en,ab ap ko esi rrmark ni dyne chahi ab tu ap hath mila chuki hai ya sirf maryam ko sath baitha,low
yeh kitn kamin looter hain desh ke jo apni haar pacha nahi pa rahe hain aakhir kis mooh ayeng,0,semeval2020,hi-en,yeh kitn kamin looter hain desh ke jo apni haar pacha nahi pa rahe hain aakhir kis mooh se ayeng,low
ye hd kumaraswami hamesha aisi shakal kyon bana ke rakhta hai arre jais kayi din se tatti nahi aayi kabhi bangalor mein di nan,0,semeval2020,hi-en,ye hd kumaraswami hamesha aisi shakal kyon bana ke rakhta hai jais kayi din se tatti nahi aayi kabhi bangalor mein di nan,low
alway bus mauka milna chahiy program turant ho jaayega nan,0,semeval2020,hi-en,alway bus mauka milna chahiy program turant ho jaayega nan,low
allsport news flash shoot world cup ( munich ) manu bhaker / umm saurabh chaudhari win gold medal u0m air pistol mix team nan,0,semeval2020,hi-en,allsport news flash shoot world cup ( munich ) manu bhaker / saurabh chaudhari win gold medal 10m air pistol mix team nan,low
ianuragthakur anurag bhai bahus buhut mubarak bahut badi jeet per mantri banan ki kal oath ce,0,semeval2020,hi-en,ianuragthakur anurag bhai bahut buhut mubarak bahut badi jeet per mantri banan ki kal oath ce,low
rode nice bo hot khob jorri banai hai khuda,0,semeval2020,hi-en,rode nice bohot khob jorri banai hai khuda,low
pakhtoon bunnytherabbit tahdi saifayi rang apun qaid nahi hua nan,0,semeval2020,hi-en,pakhtoon bunnytherabbit mahdi saifayi rang apun qaid nahi hua nan,low
ye hamrey desh ka aaur desh ke logo ka saubhagya hai ki aap jaisa desh bhakat pm hamko hamrey desh ko mila,0,semeval2020,hi-en,ye hamrey desh ka aaur desh ke logo ka saubhagya hai ki aap jaisa desh bhakat pm hamko hamrey desh ko mila,low
offl pallavi92 rakul preet beauti 😍 nan,0,semeval2020,hi-en,offl pallavi92 rakul preet beauti 😍 nan,low
eid tk 5k yes karao 🌚🌚🌚🌝🌝😂😂 fawour 😌🌚😂❤ nan,0,semeval2020,hi-en,eid tk 5k yes karao 🌚🌚🌚🌝🌝😂😂 favour 😌🌚😂❤ nan,low
jerri ghr mae best hti ha bt ab bahr ka arda ha nan,0,semeval2020,hi-en,jerri ghr mae best hti ha bt ab bahr ka arda ha nan,low
ye jo news channel waal gustakhi maaf jaisa majaak udaat hai wo uska kya uspar koi action ku nahi nan,0,semeval2020,hi-en,ye jo news channel waal gustakhi maaf jaisa majaak udaat hai wo uska kya uspar koi action ku nahi nan,low
jain sir ab bas aur nahi yeh rona dhona band kariy bhad main jay mekia bhad main jay,0,semeval2020,hi-en,jain sir ab bas aur nahi yeh rona dhona band kariy bhad main jay media bhad main jay,low
mani congratul modiji good mortun pm gain aasha hai hamara,0,semeval2020,hi-en,mani congratul modiji good fortun pm gain aasha hai hamara,low
kar lae normal uh meri madrid walon ke sath nai lgti lekin tum bht achi ho iss liy tumhar sath kbhi club pe baat nahi ki nan,0,semeval2020,hi-en,kar lae normal meri madrid walon ke sath nai lgti lekin tum bht achi ho iss liy tumhar sath kbhi club pe baat nahi ki nan,low
tum apni indian ki fikkar karo pakistan ko hum khud dykh lyngi mu kti bahini 2 nahi ban,0,semeval2020,hi-en,tum apni indian ki fikkar karo pakistan ko hum khud dykh lyngi mukti bahini 2 nahi ban,low
aaj kal pakistan ko koi bui mar leta hai .😂😂😂 ins aah na ho paega 😂😂 pakvwi,0,semeval2020,hi-en,aaj kal pakistan ko koi bhi mar leta hai .😂😂😂 ins na ho paega 😂😂 pakvwi,low
aqxiii bhena logoe ko nend dard k bestar pr b ajati thi baqol nfak par humi molri foam pr b nahi ati 😂😂😂 nan,0,semeval2020,hi-en,aqxiii bhena logon ko nend dard k bestar pr b ajati thi baqol nfak par humi molti foam pr b nahi ati 😂😂😂 nan,low
p longer fan pleas join fan club -- like pulkit samrat suraj pancholi good r nan,0,semeval2020,hi-en,p longer fan pleas join fan club -- like pulkit samrat suraj pancholi good r nan,low
yes mam dream come true tukdetukdegangg ko ye amitshah hi aazadi deng nan,0,semeval2020,hi-en,yes mam dream come true tukdetukdegang ko ye amitshah hi aazadi deng nan,low
apka esi bt pe dio khush hogya wapi bula len umm awin banda thak na jau 😂 fun bro nan,0,semeval2020,hi-en,apka esi bt pe dio khush hogya wapi bula len awin banda thak na jaw 😂 fun bro nan,low
go gri apna time aayega kaun bola mujs na ho payega reserv quota ka anth aayega mere jaisa open merit lala modi ko nan,0,semeval2020,hi-en,gogri apna time aayega kaun bola mujs na ho payega reserv quota ka anth aayega mere jaisa open merit lala modi ko nan,low
congratul huge win err one question kya aap pradhanmantri aa arakshan ke aadhar par bane h,0,semeval2020,hi-en,congratul huge win one question kya aap pradhanmantri aaarakshan ke aadhar par bane h,low
— tara hanap tayo ano uhm usap hangout soon movi ni ghtt hahahah miss pap nan,0,semeval2020,hi-en,— tara hanap tayo ano uhm usap hangout soon movi nightt hahahah miss pap nan,low
got mobil back thank god ! ! ! special dank elita api sabbir vaiya tushar vai uber krisno day & rasel vaiya ❤❤❤ nan,0,semeval2020,hi-en,got mobil back thank god ! ! ! special thank elita api sabbir vaiya tushar vai uber krisno day & rasel vaiya ❤❤❤ nan,low
good luck today guy watch gamechang brin home region decaturproud nan,0,semeval2020,hi-en,good luck today guy watch gamechang bring home region decaturproud nan,low
ba zameer ko elaan ni kerna perta na hi kisi ki support ki zaroorit hoti hai wo apnibavaz knliae apn,0,semeval2020,hi-en,ba zameer ko elaan ni kerna perta na hi kisi ki support ki zaroorit hoti hai wo apnibawaz knliae apn,low
cute ( @ maryamjan143 ) tiktok imran khan perfam umarh ramzan mubarak alvida friday,0,semeval2020,hi-en,cute ( @ maryamjan143 ) tiktok imran khan perfam umarh ramzan mubarak alvida friday,low
kahi nahi karat bjp cha fayada karnar baki aah k,0,semeval2020,hi-en,kahi nahi karat bjp cha fayada karnar baki k,low
ek apel ke sb ke hrme sanghar arre koi sahult nhi seht ki humar pas na doctor na n c,0,semeval2020,hi-en,ek apel ke sb ko ke hume sanghar koi sahoolt nhi seht ki humar pas na doctor na n c,low
st ate pakistan banana republ way bilau & maryam safdar still support 2 well known traitor nan,0,semeval2020,hi-en,state pakistan banana republ way bilaw & maryam safdar still support 2 well known traitor nan,low
sir ye congress logo chang kr kyoki elect harn ke bad ye tiranga dustbin jata h pta nhi nan,0,semeval2020,hi-en,sir ye congress logo chang kr kyoki elect harn ke bad ye tiranga dustbin jata h pta nhi nan,low
imran khan ko phasani ki pori tayari hai ptm ko mar k pashtoon kpk aur balochistan k haalat kharab,0,semeval2020,hi-en,imran khan ko phasani ki pori tayari hai ptm ko mar k pashtoon kpk aur balochistan k haalat kharab,low
wish veri happi bless ramadan ramjaan month res kind res wife,0,semeval2020,hi-en,wish veri happi bless ramadan ramjaan month res kind res wife,low
aur us maa ke dukh ka alam kya hoga jisko beta apn sath bhi nahi rakh pa raha jab ke woh pm hai aur n,0,semeval2020,hi-en,aur us maa ke dukh ka alam kya hoga jisko beta apn sath bhi nahi rakh pa raha jab ke woh pm hai aur n,low
roza hai koi kaanch nahi jo ghalti se toot jaega aesi noth worri nan,0,semeval2020,hi-en,roza hai koi kaanch nahi jo ghalti se toot jaega aesi noth worri nan,low
elec mum sir aapki hous board ki ki offic band kar dijiy yaha per shikayto pir koi sunwai nahi hoti raa,0,semeval2020,hi-en,elec mum sir aapki hous board ki ki offic band kar dijiy yaha per shikayto per koi sunwai nahi hoti raa,low
swear 😂😂😂 kabhi arsal kam ina lagta toh kabhi jiya nan,0,semeval2020,hi-en,swear 😂😂😂 kabhi arsal kamina lagta toh kabhi jiya nan,low
hindu muslim ka itna hi problem hai toh mughlai chicken khaana band kar aur panipuri sevpuri bhi ban kar,0,semeval2020,hi-en,hindu muslim ka itna hi problem hai toh mughlai chicken khaana band kar aur panipuri sevpuri bhi ban kar,low
🎶 allez allez allez 🎶 show love friend across pond today good luck uclfin,0,semeval2020,hi-en,🎶 allez allez allez 🎶 show love friend across pond today good luck uclfin,low
zimbabw ka shoaib akhtar tha yeh wahiyat tareen baal thay bc ke eid ke eid nahata tha nan,0,semeval2020,hi-en,zimbabw ka shoaib akhtar tha yeh wahiyat tareen baal thay bc ke eid ke eid nahata tha nan,low
patrag jab movi tv nahi rape nahi hote daketi nahi hoti thi aap jis sanskruti ki bat kar,0,semeval2020,hi-en,patrag jab movi tv nahi tha rape nahi hote daketi nahi hoti thi aap jis sanskruti ki bat kar,low
thefilm best jodi salman ali bhai 15daystobharat nan,0,semeval2020,hi-en,thefilm best jodi salman ali bhai 15daystobharat nan,low
cuz hindi nation languag modi leader god shoic,0,semeval2020,hi-en,cuz hindi nation languag modi leader god choic,low
pictur bro use uatermark deserv credit mani page post pictur love 💙❤ nan,0,semeval2020,hi-en,pictur bro use watermark deserv credit mani page post pictur love 💙❤ nan,low
abe tu apni movi bhi yed kr le thori bhul gaya ho ghatiya aadmi us movi ko poster pe thuk diya tha audienc ne 😂😂😂😂😂 nan,0,semeval2020,hi-en,abe tu apni movi bhi yed kr le thori bhul gaya ho ghatiya aadmi us movi ko poster pe thuk diya tha audienc ne 😂😂😂😂😂 nan,low
audrey birthday 🎂 let wish happi birthday 💥 bunphotographi jesa photograghi babiesarethebest,0,semeval2020,hi-en,audrey birthday 🎂 let wish happi birthday 💥 bunphotographi jesa photograghi babiesarethebest,low
jassi seedha sale ja ja ke hamar bara uns ulta sidha bolta hai kamin dekha lena ieri,0,semeval2020,hi-en,jassi seedha sale ja ja ke hamar bare uns ulta sidha bolta hai kamin dekha lena meri,low
smt sonia gandhi k jagah maa / mummi kuch v likhta bet apk liy 20 % respect aata -…,0,semeval2020,hi-en,smt sonia gandhi k jagah maa / mummi kuch v likhta bet apk liy 20 % respect aata -…,low
sh proud feel kro khush raho log copi krti hy naw 😎 nan,0,semeval2020,hi-en,sh proud feel kro khush raho log copi krti hy naw 😎 nan,low
jo gunegar hai usko rpf dhunti nahi ek gunah ko pakad k apoa power dekha ti hai rpf ko sarm aani c,0,semeval2020,hi-en,jo gunegar hai usko rpf dhunti nahi ek gunah ko pakad k apna power dekhati hai rpf ko sarm aani c,low
thanku much aap uh sbne ek baar phir modi ji uh ko chuna best get best nan,0,semeval2020,hi-en,thanku much aap sbne ek baar phir modi ji ko chuna best get best nan,low
hera mandi ke harami tere kali mouth main peshab karo,0,semeval2020,hi-en,hera mandi ke harami tere kali mouth main peshab karo,low
smile 💕 jaan ❤ pyar dosti hai love friendship 👫 bff time parthsamthaan,0,semeval2020,hi-en,smile 💕 jaan ❤ pyar dosti hai love friendship 👫 bff time parthsamthaan,low
carmen22 thank googl ok ke sanalwam one step time phela mna im ttoll want us gt,0,semeval2020,hi-en,carmen22 thank googl ok ke sanalwam one step time phela mna im troll want us gt,low
yeh khurj wala ka gale kya hai kahi mota bhai amit sah ka wwf wala punch nahi pad gaya ? …,0,semeval2020,hi-en,yeh khurj wala ka gale kya hai kahi mota bhai amit sah ka wwf wala punch nahi pad gaya ? …,low
geo ager qom e youth wah wah leni ho ik baar bolein nawaz sharif chor ha apko follov b mil eng tar,0,semeval2020,hi-en,geo ager qom e youth wah wah leni ho ik baar bolein nawaz sharif chor ha apko follow b mileng tar,low
kahan mar gaya hai olposit wala asad umer aur tabaad ly ka anay walon pata chala hai tabaadl,0,semeval2020,hi-en,kahan mar gaya hai opposit wala asad umer aur tabaad ly ka anay walon pata chala hai tabaadl,low
pray health sir get well soun sir parti organ hmm upcom youth need margdarshan nan,0,semeval2020,hi-en,pray health sir get well soon sir parti organ upcom youth need margdarshan nan,low
